,Product,Quantity Ordered,Price Each,Order Date,Purchase Address,Year,Month,Days,Week,City,Total Revenue
50469,USB-C Charging Cable,1.0,11.949999809265137,2019-11-19 20:34:00,"360 4th St, San Francisco, CA 94016",2019,11,19,47,San Francisco,11.949999809265137
50479,Lightning Charging Cable,1.0,14.949999809265137,2019-11-19 19:09:00,"295 Hill St, San Francisco, CA 94016",2019,11,19,47,San Francisco,14.949999809265137
50481,Wired Headphones,1.0,11.989999771118164,2019-11-19 20:02:00,"854 Adams St, San Francisco, CA 94016",2019,11,19,47,San Francisco,11.989999771118164
50645,Google Phone,1.0,600.0,2019-11-19 20:19:00,"146 Chestnut St, Seattle, WA 98101",2019,11,19,47,Seattle,600.0
50646,Bose SoundSport Headphones,1.0,99.98999786376952,2019-11-19 20:19:00,"146 Chestnut St, Seattle, WA 98101",2019,11,19,47,Seattle,99.98999786376952
50653,34in Ultrawide Monitor,1.0,379.989990234375,2019-11-19 06:57:00,"548 Center St, San Francisco, CA 94016",2019,11,19,47,San Francisco,379.989990234375
50687,Apple Airpods Headphones,1.0,150.0,2019-11-19 20:12:00,"21 10th St, Boston, MA 02215",2019,11,19,47,Boston,150.0
50692,27in 4K Gaming Monitor,1.0,389.989990234375,2019-11-19 15:50:00,"587 Madison St, Los Angeles, CA 90001",2019,11,19,47,Los Angeles,389.989990234375
50708,20in Monitor,1.0,109.98999786376952,2019-11-19 07:30:00,"577 Cedar St, Portland, OR 97035",2019,11,19,47,Portland,109.98999786376952
50709,AA Batteries (4-pack),2.0,2.990000009536743,2019-11-19 07:30:00,"577 Cedar St, Portland, OR 97035",2019,11,19,47,Portland,5.980000019073486
50757,AA Batteries (4-pack),1.0,3.839999914169312,2019-11-19 18:06:00,"433 Main St, Boston, MA 02215",2019,11,19,47,Boston,3.839999914169312
50774,Lightning Charging Cable,1.0,14.949999809265137,2019-11-19 07:53:00,"316 2nd St, Los Angeles, CA 90001",2019,11,19,47,Los Angeles,14.949999809265137
50805,Wired Headphones,1.0,11.989999771118164,2019-11-19 14:41:00,"663 Chestnut St, Atlanta, GA 30301",2019,11,19,47,Atlanta,11.989999771118164
50820,Wired Headphones,1.0,11.989999771118164,2019-11-19 12:31:00,"223 Ridge St, Portland, ME 04101",2019,11,19,47,Portland,11.989999771118164
50825,27in FHD Monitor,1.0,149.99000549316406,2019-11-19 17:48:00,"931 Johnson St, San Francisco, CA 94016",2019,11,19,47,San Francisco,149.99000549316406
50869,Macbook Pro Laptop,1.0,1700.0,2019-11-19 12:00:00,"757 Lincoln St, Austin, TX 73301",2019,11,19,47,Austin,1700.0
50881,Wired Headphones,1.0,11.989999771118164,2019-11-19 17:24:00,"677 2nd St, San Francisco, CA 94016",2019,11,19,47,San Francisco,11.989999771118164
50964,AA Batteries (4-pack),2.0,2.990000009536743,2019-11-19 09:22:00,"430 8th St, San Francisco, CA 94016",2019,11,19,47,San Francisco,5.980000019073486
50967,AA Batteries (4-pack),1.0,2.990000009536743,2019-11-19 09:43:00,"55 Wilson St, Austin, TX 73301",2019,11,19,47,Austin,2.990000009536743
50968,Wired Headphones,1.0,11.989999771118164,2019-11-19 22:20:00,"696 Wilson St, Los Angeles, CA 90001",2019,11,19,47,Los Angeles,11.989999771118164
51042,27in 4K Gaming Monitor,1.0,389.989990234375,2019-11-19 11:45:00,"388 Hill St, San Francisco, CA 94016",2019,11,19,47,San Francisco,389.989990234375
51099,Flatscreen TV,1.0,300.0,2019-11-19 22:01:00,"435 2nd St, Portland, OR 97035",2019,11,19,47,Portland,300.0
51134,Lightning Charging Cable,2.0,14.949999809265137,2019-11-19 22:13:00,"47 Center St, Boston, MA 02215",2019,11,19,47,Boston,29.899999618530273
51148,USB-C Charging Cable,1.0,11.949999809265137,2019-11-19 21:14:00,"233 Johnson St, New York City, NY 10001",2019,11,19,47,New York City,11.949999809265137
51149,Wired Headphones,1.0,11.989999771118164,2019-11-19 18:07:00,"940 Hickory St, Los Angeles, CA 90001",2019,11,19,47,Los Angeles,11.989999771118164
51190,USB-C Charging Cable,1.0,11.949999809265137,2019-11-19 15:41:00,"279 4th St, San Francisco, CA 94016",2019,11,19,47,San Francisco,11.949999809265137
51195,USB-C Charging Cable,1.0,11.949999809265137,2019-11-19 19:49:00,"520 Elm St, Boston, MA 02215",2019,11,19,47,Boston,11.949999809265137
51226,27in FHD Monitor,1.0,149.99000549316406,2019-11-19 00:02:00,"750 Wilson St, Los Angeles, CA 90001",2019,11,19,47,Los Angeles,149.99000549316406
51229,AA Batteries (4-pack),2.0,3.839999914169312,2019-11-19 11:09:00,"674 Forest St, Los Angeles, CA 90001",2019,11,19,47,Los Angeles,7.679999828338624
51337,AA Batteries (4-pack),1.0,2.990000009536743,2019-11-19 19:38:00,"411 South St, San Francisco, CA 94016",2019,11,19,47,San Francisco,2.990000009536743
51344,AA Batteries (4-pack),1.0,2.990000009536743,2019-11-19 06:29:00,"488 Ridge St, Boston, MA 02215",2019,11,19,47,Boston,2.990000009536743
51348,iPhone,1.0,700.0,2019-11-19 14:20:00,"397 Center St, New York City, NY 10001",2019,11,19,47,New York City,700.0
51435,Macbook Pro Laptop,1.0,1700.0,2019-11-19 19:13:00,"33 Jackson St, Dallas, TX 75001",2019,11,19,47,Dallas,1700.0
51441,AA Batteries (4-pack),2.0,3.839999914169312,2019-11-19 22:06:00,"268 Jefferson St, Los Angeles, CA 90001",2019,11,19,47,Los Angeles,7.679999828338624
51511,Wired Headphones,1.0,11.989999771118164,2019-11-19 13:07:00,"922 Chestnut St, New York City, NY 10001",2019,11,19,47,New York City,11.989999771118164
51549,USB-C Charging Cable,1.0,11.949999809265137,2019-11-19 10:06:00,"314 Chestnut St, New York City, NY 10001",2019,11,19,47,New York City,11.949999809265137
51552,iPhone,1.0,700.0,2019-11-19 08:30:00,"214 Dogwood St, New York City, NY 10001",2019,11,19,47,New York City,700.0
51553,Lightning Charging Cable,1.0,14.949999809265137,2019-11-19 08:30:00,"214 Dogwood St, New York City, NY 10001",2019,11,19,47,New York City,14.949999809265137
51566,AA Batteries (4-pack),2.0,3.839999914169312,2019-11-19 16:59:00,"879 5th St, San Francisco, CA 94016",2019,11,19,47,San Francisco,7.679999828338624
51573,Bose SoundSport Headphones,1.0,99.98999786376952,2019-11-19 17:36:00,"78 8th St, Dallas, TX 75001",2019,11,19,47,Dallas,99.98999786376952
51575,USB-C Charging Cable,1.0,11.949999809265137,2019-11-19 10:31:00,"410 11th St, Portland, OR 97035",2019,11,19,47,Portland,11.949999809265137
51605,Vareebadd Phone,1.0,400.0,2019-11-19 07:49:00,"534 Adams St, Los Angeles, CA 90001",2019,11,19,47,Los Angeles,400.0
51606,USB-C Charging Cable,1.0,11.949999809265137,2019-11-19 07:49:00,"534 Adams St, Los Angeles, CA 90001",2019,11,19,47,Los Angeles,11.949999809265137
51612,27in FHD Monitor,1.0,149.99000549316406,2019-11-19 12:10:00,"952 Maple St, Los Angeles, CA 90001",2019,11,19,47,Los Angeles,149.99000549316406
51720,27in 4K Gaming Monitor,1.0,389.989990234375,2019-11-19 20:51:00,"46 Lincoln St, Atlanta, GA 30301",2019,11,19,47,Atlanta,389.989990234375
51721,USB-C Charging Cable,1.0,11.949999809265137,2019-11-19 19:57:00,"623 Lincoln St, San Francisco, CA 94016",2019,11,19,47,San Francisco,11.949999809265137
51729,Lightning Charging Cable,1.0,14.949999809265137,2019-11-19 19:27:00,"904 11th St, Portland, OR 97035",2019,11,19,47,Portland,14.949999809265137
51730,Flatscreen TV,1.0,300.0,2019-11-19 15:19:00,"784 7th St, Los Angeles, CA 90001",2019,11,19,47,Los Angeles,300.0
51775,27in FHD Monitor,1.0,149.99000549316406,2019-11-19 18:16:00,"80 11th St, New York City, NY 10001",2019,11,19,47,New York City,149.99000549316406
51788,Wired Headphones,1.0,11.989999771118164,2019-11-19 10:48:00,"293 Park St, Atlanta, GA 30301",2019,11,19,47,Atlanta,11.989999771118164
51795,Lightning Charging Cable,2.0,14.949999809265137,2019-11-19 14:16:00,"99 12th St, New York City, NY 10001",2019,11,19,47,New York City,29.899999618530273
51798,iPhone,1.0,700.0,2019-11-19 16:12:00,"183 1st St, New York City, NY 10001",2019,11,19,47,New York City,700.0
51799,Apple Airpods Headphones,1.0,150.0,2019-11-19 16:12:00,"183 1st St, New York City, NY 10001",2019,11,19,47,New York City,150.0
51811,AA Batteries (4-pack),1.0,3.839999914169312,2019-11-19 16:12:00,"450 North St, Dallas, TX 75001",2019,11,19,47,Dallas,3.839999914169312
51851,34in Ultrawide Monitor,1.0,379.989990234375,2019-11-19 20:55:00,"145 1st St, Atlanta, GA 30301",2019,11,19,47,Atlanta,379.989990234375
52002,USB-C Charging Cable,1.0,11.949999809265137,2019-11-19 16:16:00,"479 2nd St, New York City, NY 10001",2019,11,19,47,New York City,11.949999809265137
52009,AA Batteries (4-pack),2.0,2.990000009536743,2019-11-19 22:10:00,"484 Maple St, San Francisco, CA 94016",2019,11,19,47,San Francisco,5.980000019073486
52024,AA Batteries (4-pack),1.0,3.839999914169312,2019-11-19 08:39:00,"111 Maple St, San Francisco, CA 94016",2019,11,19,47,San Francisco,3.839999914169312
52034,27in 4K Gaming Monitor,1.0,389.989990234375,2019-11-19 06:44:00,"233 Washington St, Portland, OR 97035",2019,11,19,47,Portland,389.989990234375
52038,Lightning Charging Cable,1.0,14.949999809265137,2019-11-19 13:58:00,"764 Dogwood St, Portland, OR 97035",2019,11,19,47,Portland,14.949999809265137
52054,USB-C Charging Cable,1.0,11.949999809265137,2019-11-19 23:14:00,"250 10th St, Atlanta, GA 30301",2019,11,19,47,Atlanta,11.949999809265137
52068,Lightning Charging Cable,1.0,14.949999809265137,2019-11-19 21:40:00,"676 Cedar St, Los Angeles, CA 90001",2019,11,19,47,Los Angeles,14.949999809265137
52071,Lightning Charging Cable,1.0,14.949999809265137,2019-11-19 08:15:00,"926 8th St, Boston, MA 02215",2019,11,19,47,Boston,14.949999809265137
52077,Lightning Charging Cable,2.0,14.949999809265137,2019-11-19 12:35:00,"275 12th St, Los Angeles, CA 90001",2019,11,19,47,Los Angeles,29.899999618530273
52157,Lightning Charging Cable,1.0,14.949999809265137,2019-11-19 04:02:00,"662 Chestnut St, San Francisco, CA 94016",2019,11,19,47,San Francisco,14.949999809265137
52158,Apple Airpods Headphones,1.0,150.0,2019-11-19 23:25:00,"114 Jefferson St, Seattle, WA 98101",2019,11,19,47,Seattle,150.0
52263,Apple Airpods Headphones,1.0,150.0,2019-11-19 16:27:00,"838 Walnut St, Boston, MA 02215",2019,11,19,47,Boston,150.0
52277,iPhone,1.0,700.0,2019-11-19 23:58:00,"363 12th St, Seattle, WA 98101",2019,11,19,47,Seattle,700.0
52278,Lightning Charging Cable,1.0,14.949999809265137,2019-11-19 23:58:00,"363 12th St, Seattle, WA 98101",2019,11,19,47,Seattle,14.949999809265137
52291,Flatscreen TV,1.0,300.0,2019-11-19 09:55:00,"84 Main St, Los Angeles, CA 90001",2019,11,19,47,Los Angeles,300.0
52298,27in FHD Monitor,1.0,149.99000549316406,2019-11-19 16:17:00,"839 Hill St, Dallas, TX 75001",2019,11,19,47,Dallas,149.99000549316406
52312,USB-C Charging Cable,1.0,11.949999809265137,2019-11-19 16:24:00,"752 South St, San Francisco, CA 94016",2019,11,19,47,San Francisco,11.949999809265137
52317,27in 4K Gaming Monitor,1.0,389.989990234375,2019-11-19 19:11:00,"695 Walnut St, Atlanta, GA 30301",2019,11,19,47,Atlanta,389.989990234375
52360,USB-C Charging Cable,1.0,11.949999809265137,2019-11-19 20:37:00,"320 6th St, New York City, NY 10001",2019,11,19,47,New York City,11.949999809265137
52391,Google Phone,1.0,600.0,2019-11-19 03:02:00,"830 Lake St, Dallas, TX 75001",2019,11,19,47,Dallas,600.0
52401,27in FHD Monitor,1.0,149.99000549316406,2019-11-19 23:05:00,"700 Johnson St, Austin, TX 73301",2019,11,19,47,Austin,149.99000549316406
52409,Wired Headphones,1.0,11.989999771118164,2019-11-19 13:05:00,"707 Hill St, Austin, TX 73301",2019,11,19,47,Austin,11.989999771118164
52428,AA Batteries (4-pack),1.0,2.990000009536743,2019-11-19 09:09:00,"738 Spruce St, Los Angeles, CA 90001",2019,11,19,47,Los Angeles,2.990000009536743
52446,Google Phone,1.0,600.0,2019-11-19 18:49:00,"47 4th St, Seattle, WA 98101",2019,11,19,47,Seattle,600.0
52447,USB-C Charging Cable,1.0,11.949999809265137,2019-11-19 18:49:00,"47 4th St, Seattle, WA 98101",2019,11,19,47,Seattle,11.949999809265137
52448,Wired Headphones,1.0,11.989999771118164,2019-11-19 18:49:00,"47 4th St, Seattle, WA 98101",2019,11,19,47,Seattle,11.989999771118164
52455,Wired Headphones,1.0,11.989999771118164,2019-11-19 19:46:00,"59 Forest St, San Francisco, CA 94016",2019,11,19,47,San Francisco,11.989999771118164
52516,AA Batteries (4-pack),1.0,2.990000009536743,2019-11-19 16:25:00,"397 14th St, New York City, NY 10001",2019,11,19,47,New York City,2.990000009536743
52548,AA Batteries (4-pack),1.0,2.990000009536743,2019-11-19 13:35:00,"649 Center St, Seattle, WA 98101",2019,11,19,47,Seattle,2.990000009536743
52564,Lightning Charging Cable,1.0,14.949999809265137,2019-11-19 09:36:00,"58 1st St, Austin, TX 73301",2019,11,19,47,Austin,14.949999809265137
52625,USB-C Charging Cable,1.0,11.949999809265137,2019-11-19 04:32:00,"954 Lincoln St, Seattle, WA 98101",2019,11,19,47,Seattle,11.949999809265137
52687,iPhone,1.0,700.0,2019-11-19 21:01:00,"167 2nd St, San Francisco, CA 94016",2019,11,19,47,San Francisco,700.0
52708,ThinkPad Laptop,1.0,999.989990234375,2019-11-19 08:00:00,"999 Elm St, New York City, NY 10001",2019,11,19,47,New York City,999.989990234375
52835,27in 4K Gaming Monitor,1.0,389.989990234375,2019-11-19 20:59:00,"899 10th St, Boston, MA 02215",2019,11,19,47,Boston,389.989990234375
52845,Wired Headphones,1.0,11.989999771118164,2019-11-19 08:03:00,"684 Lake St, Boston, MA 02215",2019,11,19,47,Boston,11.989999771118164
52890,Bose SoundSport Headphones,1.0,99.98999786376952,2019-11-19 23:15:00,"76 South St, San Francisco, CA 94016",2019,11,19,47,San Francisco,99.98999786376952
52977,Apple Airpods Headphones,1.0,150.0,2019-11-19 16:23:00,"619 North St, Seattle, WA 98101",2019,11,19,47,Seattle,150.0
52986,Apple Airpods Headphones,1.0,150.0,2019-11-19 19:21:00,"665 11th St, Austin, TX 73301",2019,11,19,47,Austin,150.0
52996,AA Batteries (4-pack),1.0,2.990000009536743,2019-11-19 13:10:00,"909 Hill St, Atlanta, GA 30301",2019,11,19,47,Atlanta,2.990000009536743
53005,Lightning Charging Cable,1.0,14.949999809265137,2019-11-19 14:35:00,"997 12th St, San Francisco, CA 94016",2019,11,19,47,San Francisco,14.949999809265137
53042,Bose SoundSport Headphones,1.0,99.98999786376952,2019-11-19 19:21:00,"223 Center St, New York City, NY 10001",2019,11,19,47,New York City,99.98999786376952
53053,AA Batteries (4-pack),4.0,2.990000009536743,2019-11-19 14:55:00,"404 River St, San Francisco, CA 94016",2019,11,19,47,San Francisco,11.960000038146973
53112,27in 4K Gaming Monitor,1.0,389.989990234375,2019-11-19 11:18:00,"283 Highland St, Atlanta, GA 30301",2019,11,19,47,Atlanta,389.989990234375
53126,27in FHD Monitor,1.0,149.99000549316406,2019-11-19 21:21:00,"418 6th St, Atlanta, GA 30301",2019,11,19,47,Atlanta,149.99000549316406
53127,Google Phone,1.0,600.0,2019-11-19 14:37:00,"992 Elm St, New York City, NY 10001",2019,11,19,47,New York City,600.0
53154,AA Batteries (4-pack),1.0,3.839999914169312,2019-11-19 16:00:00,"453 River St, Portland, OR 97035",2019,11,19,47,Portland,3.839999914169312
53192,27in 4K Gaming Monitor,1.0,389.989990234375,2019-11-19 12:14:00,"319 River St, New York City, NY 10001",2019,11,19,47,New York City,389.989990234375
53199,AA Batteries (4-pack),1.0,2.990000009536743,2019-11-19 21:24:00,"242 Dogwood St, Seattle, WA 98101",2019,11,19,47,Seattle,2.990000009536743
53232,AA Batteries (4-pack),1.0,3.839999914169312,2019-11-19 20:59:00,"795 Maple St, San Francisco, CA 94016",2019,11,19,47,San Francisco,3.839999914169312
53292,Bose SoundSport Headphones,1.0,99.98999786376952,2019-11-19 00:04:00,"964 Cherry St, Los Angeles, CA 90001",2019,11,19,47,Los Angeles,99.98999786376952
53332,Flatscreen TV,1.0,300.0,2019-11-19 00:05:00,"819 4th St, New York City, NY 10001",2019,11,19,47,New York City,300.0
53353,Flatscreen TV,1.0,300.0,2019-11-19 20:31:00,"257 Main St, Dallas, TX 75001",2019,11,19,47,Dallas,300.0
53441,Apple Airpods Headphones,1.0,150.0,2019-11-19 20:05:00,"791 Willow St, New York City, NY 10001",2019,11,19,47,New York City,150.0
53445,34in Ultrawide Monitor,1.0,379.989990234375,2019-11-19 15:50:00,"582 Chestnut St, Atlanta, GA 30301",2019,11,19,47,Atlanta,379.989990234375
53554,Bose SoundSport Headphones,1.0,99.98999786376952,2019-11-19 13:40:00,"551 Church St, Los Angeles, CA 90001",2019,11,19,47,Los Angeles,99.98999786376952
53557,ThinkPad Laptop,1.0,999.989990234375,2019-11-19 20:20:00,"217 8th St, Seattle, WA 98101",2019,11,19,47,Seattle,999.989990234375
53574,Google Phone,1.0,600.0,2019-11-19 01:12:00,"847 Wilson St, San Francisco, CA 94016",2019,11,19,47,San Francisco,600.0
53575,USB-C Charging Cable,1.0,11.949999809265137,2019-11-19 01:12:00,"847 Wilson St, San Francisco, CA 94016",2019,11,19,47,San Francisco,11.949999809265137
53588,34in Ultrawide Monitor,1.0,379.989990234375,2019-11-19 11:32:00,"758 Hickory St, Seattle, WA 98101",2019,11,19,47,Seattle,379.989990234375
53601,Lightning Charging Cable,1.0,14.949999809265137,2019-11-19 15:07:00,"976 Hickory St, San Francisco, CA 94016",2019,11,19,47,San Francisco,14.949999809265137
53658,Lightning Charging Cable,1.0,14.949999809265137,2019-11-19 20:41:00,"308 Chestnut St, Boston, MA 02215",2019,11,19,47,Boston,14.949999809265137
53672,AA Batteries (4-pack),1.0,3.839999914169312,2019-11-19 00:26:00,"78 7th St, Seattle, WA 98101",2019,11,19,47,Seattle,3.839999914169312
53680,Flatscreen TV,1.0,300.0,2019-11-19 12:33:00,"709 4th St, Los Angeles, CA 90001",2019,11,19,47,Los Angeles,300.0
53698,iPhone,1.0,700.0,2019-11-19 11:08:00,"816 Madison St, San Francisco, CA 94016",2019,11,19,47,San Francisco,700.0
53725,27in 4K Gaming Monitor,1.0,389.989990234375,2019-11-19 10:01:00,"334 Center St, Los Angeles, CA 90001",2019,11,19,47,Los Angeles,389.989990234375
53770,27in 4K Gaming Monitor,1.0,389.989990234375,2019-11-19 17:54:00,"656 Hickory St, San Francisco, CA 94016",2019,11,19,47,San Francisco,389.989990234375
53797,Wired Headphones,1.0,11.989999771118164,2019-11-19 07:40:00,"871 Cedar St, New York City, NY 10001",2019,11,19,47,New York City,11.989999771118164
53883,AA Batteries (4-pack),1.0,3.839999914169312,2019-11-19 18:45:00,"397 River St, Los Angeles, CA 90001",2019,11,19,47,Los Angeles,3.839999914169312
53904,Apple Airpods Headphones,1.0,150.0,2019-11-19 10:09:00,"662 8th St, San Francisco, CA 94016",2019,11,19,47,San Francisco,150.0
53977,Macbook Pro Laptop,1.0,1700.0,2019-11-19 13:13:00,"848 7th St, Atlanta, GA 30301",2019,11,19,47,Atlanta,1700.0
54095,USB-C Charging Cable,1.0,11.949999809265137,2019-11-19 11:59:00,"36 Ridge St, San Francisco, CA 94016",2019,11,19,47,San Francisco,11.949999809265137
54119,Apple Airpods Headphones,1.0,150.0,2019-11-19 23:10:00,"468 Jefferson St, Portland, OR 97035",2019,11,19,47,Portland,150.0
54137,AA Batteries (4-pack),1.0,2.990000009536743,2019-11-19 07:31:00,"854 Forest St, Portland, OR 97035",2019,11,19,47,Portland,2.990000009536743
54170,Apple Airpods Headphones,1.0,150.0,2019-11-19 20:45:00,"617 7th St, San Francisco, CA 94016",2019,11,19,47,San Francisco,150.0
54180,AA Batteries (4-pack),1.0,2.990000009536743,2019-11-19 09:03:00,"491 Jefferson St, Boston, MA 02215",2019,11,19,47,Boston,2.990000009536743
54181,iPhone,1.0,700.0,2019-11-19 09:03:00,"491 Jefferson St, Boston, MA 02215",2019,11,19,47,Boston,700.0
54221,Lightning Charging Cable,1.0,14.949999809265137,2019-11-19 14:49:00,"830 Elm St, San Francisco, CA 94016",2019,11,19,47,San Francisco,14.949999809265137
54224,Lightning Charging Cable,1.0,14.949999809265137,2019-11-19 12:31:00,"476 6th St, Atlanta, GA 30301",2019,11,19,47,Atlanta,14.949999809265137
54256,AA Batteries (4-pack),2.0,2.990000009536743,2019-11-19 22:07:00,"585 13th St, San Francisco, CA 94016",2019,11,19,47,San Francisco,5.980000019073486
54257,Wired Headphones,2.0,11.989999771118164,2019-11-19 13:41:00,"647 Hickory St, Dallas, TX 75001",2019,11,19,47,Dallas,23.979999542236328
54292,Wired Headphones,1.0,11.989999771118164,2019-11-19 17:35:00,"510 River St, Atlanta, GA 30301",2019,11,19,47,Atlanta,11.989999771118164
54433,Macbook Pro Laptop,1.0,1700.0,2019-11-19 06:14:00,"959 6th St, Boston, MA 02215",2019,11,19,47,Boston,1700.0
54486,AA Batteries (4-pack),1.0,2.990000009536743,2019-11-19 15:02:00,"249 4th St, New York City, NY 10001",2019,11,19,47,New York City,2.990000009536743
